Supplier name;Transaction value;Transaction date;Supplier org number;Supplier country;Revenue;ebit;ebit_margin;financial_data_year
MILKYWAY GMBH;103,0971375;2017-02-09;;Germany;;;;
OFFICE REPO INC;103,07;2018-11-21;;United States;;;;
OFFICE REPO INC;103,07;2018-01-29;;United States;;;;
TRANSPORTÃ˜REN AS;103,0252356;2020-10-09;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
OFFICE REPO INC;102,81;2018-07-11;;United States;;;;
BREAD AND BUTTER INC;102,7733396;2018-06-09;;United States;;;;
MILKYWAY GMBH;102,7269833;2019-06-24;;Germany;;;;
MILKYWAY GMBH;102,6934536;2018-09-03;;Germany;;;;
TRANSPORTÃ˜REN AS;102,5421907;2020-06-05;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
MILKYWAY GMBH;102,5094103;2018-05-18;;Germany;;;;
MILKYWAY GMBH;102,4194399;2017-04-28;;Germany;;;;
GOOD TRAVELS AS;102,381329;2018-07-20;877553892;Norway;3491562,531;873903,9436;0,250290217;2018
TRANSPORTÃ˜REN AS;102,338837;2017-10-24;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;102,331214;2020-10-22;;Germany;;;;
MISC WHOLESALER AS;102,2866107;2019-07-13;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
BREAD AND BUTTER INC;102,2060985;2017-04-08;;United States;;;;
MILKYWAY GMBH;102,1072797;2017-11-06;;Germany;;;;
BREAD AND BUTTER INC;102,0788782;2020-11-28;;United States;;;;
GOOD TRAVELS AS;102,066106;2018-11-26;877553892;Norway;3491562,531;873903,9436;0,250290217;2018
TRANSPORTÃ˜REN AS;101,9586006;2018-03-02;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
MILKYWAY GMBH;101,9195805;2020-04-10;;Germany;;;;
MILKYWAY GMBH;101,8725924;2019-01-31;;Germany;;;;
MISC WHOLESALER AS;101,8244675;2019-03-21;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
BREAD AND BUTTER INC;101,8228178;2019-03-23;;United States;;;;
MILKYWAY GMBH;101,8215411;2019-11-29;;Germany;;;;
MILKYWAY GMBH;101,7609286;2017-04-27;;Germany;;;;
OFFICE REPO INC;101,75;2018-05-08;;United States;;;;
TRANSPORTÃ˜REN AS;101,7338674;2017-08-25;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
BREAD AND BUTTER INC;101,7089437;2020-09-05;;United States;;;;
TRANSPORTÃ˜REN AS;101,6928034;2020-02-20;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
MILKYWAY GMBH;101,6836048;2019-12-09;;Germany;;;;
TRANSPORTÃ˜REN AS;101,6207152;2019-03-16;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;101,5776135;2019-03-14;;Germany;;;;
OFFICE REPO INC;101,56;2019-11-13;;United States;;;;
MILKYWAY GMBH;101,5559718;2017-02-24;;Germany;;;;
BREAD AND BUTTER INC;101,5093781;2019-03-30;;United States;;;;
TRANSPORTÃ˜REN AS;101,4184888;2019-02-12;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;101,3857845;2019-10-17;;Germany;;;;
BREAD AND BUTTER INC;101,3553132;2018-11-24;;United States;;;;
TRANSPORTÃ˜REN AS;101,3137772;2018-08-28;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;101,2464154;2017-08-26;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;101,2236409;2017-07-12;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;101,1844591;2017-06-23;;Germany;;;;
MILKYWAY GMBH;101,1778243;2018-03-19;;Germany;;;;
MILKYWAY GMBH;101,1704282;2019-09-19;;Germany;;;;
BREAD AND BUTTER INC;101,1542214;2018-10-27;;United States;;;;
MILKYWAY GMBH;101,127641;2018-04-30;;Germany;;;;
BREAD AND BUTTER INC;101,1192183;2018-01-06;;United States;;;;
MILKYWAY GMBH;101,0330073;2018-11-23;;Germany;;;;
TRANSPORTÃ˜REN AS;101,0070798;2017-08-14;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;101,002685;2019-12-19;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;100,9997817;2020-12-14;;Germany;;;;
BREAD AND BUTTER INC;100,9321986;2017-08-05;;United States;;;;
BREAD AND BUTTER INC;100,8530124;2020-02-15;;United States;;;;
MILKYWAY GMBH;100,852813;2017-03-06;;Germany;;;;
BREAD AND BUTTER INC;100,772844;2020-06-13;;United States;;;;
TRANSPORTÃ˜REN AS;100,6001236;2019-08-29;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;100,5462464;2018-09-24;;Germany;;;;
MILKYWAY GMBH;100,4901158;2018-03-01;;Germany;;;;
BREAD AND BUTTER INC;100,4788123;2019-03-02;;United States;;;;
MILKYWAY GMBH;100,3245445;2019-04-29;;Germany;;;;
MILKYWAY GMBH;100,3169682;2017-04-21;;Germany;;;;
BREAD AND BUTTER INC;100,2972257;2019-04-20;;United States;;;;
MILKYWAY GMBH;100,0585042;2018-11-29;;Germany;;;;
TRANSPORTÃ˜REN AS;100,0341281;2018-12-05;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;100,0025985;2018-02-04;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;99,98440435;2018-08-11;;United States;;;;
MILKYWAY GMBH;99,94686803;2018-05-10;;Germany;;;;
MILKYWAY GMBH;99,93507743;2017-12-08;;Germany;;;;
BREAD AND BUTTER INC;99,8497504;2020-07-04;;United States;;;;
TRANSPORTÃ˜REN AS;99,78918011;2019-10-14;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;99,77134466;2020-09-24;;Germany;;;;
OFFICE REPO INC;99,75;2020-01-26;;United States;;;;
TRANSPORTÃ˜REN AS;99,72090999;2017-09-11;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;99,71630747;2020-03-05;;Germany;;;;
TRANSPORTÃ˜REN AS;99,70216686;2017-08-14;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;99,67893731;2019-05-19;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;99,66820852;2020-06-01;;Germany;;;;
MILKYWAY GMBH;99,59873115;2020-03-13;;Germany;;;;
MILKYWAY GMBH;99,51296995;2017-03-13;;Germany;;;;
MILKYWAY GMBH;99,49555693;2019-07-19;;Germany;;;;
OFFICE REPO INC;99,39;2020-06-11;;United States;;;;
TRANSPORTÃ˜REN AS;99,38527815;2017-08-06;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
BREAD AND BUTTER INC;99,37273416;2018-09-29;;United States;;;;
MILKYWAY GMBH;99,31077625;2019-11-04;;Germany;;;;
TRANSPORTÃ˜REN AS;99,27108601;2017-12-15;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
BREAD AND BUTTER INC;99,26608445;2018-03-17;;United States;;;;
MILKYWAY GMBH;99,22170779;2019-03-22;;Germany;;;;
MISC WHOLESALER AS;99,19528366;2019-02-17;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
MILKYWAY GMBH;99,13916603;2017-09-18;;Germany;;;;
MILKYWAY GMBH;98,92870852;2019-02-25;;Germany;;;;
PUNCHOUT OFFICEMAX INCORPORATED;98,87;2018-09-13;;United States;;;;
MILKYWAY GMBH;98,85687261;2017-05-05;;Germany;;;;
MILKYWAY GMBH;98,84857564;2018-01-15;;Germany;;;;
TRANSPORTÃ˜REN AS;98,84497469;2018-09-07;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;98,79114654;2020-12-12;;United States;;;;
TRANSPORTÃ˜REN AS;98,73430681;2017-09-21;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;98,7300704;2020-05-21;;Germany;;;;
MILKYWAY GMBH;98,66293136;2020-05-08;;Germany;;;;
MILKYWAY GMBH;98,47372841;2017-10-27;;Germany;;;;
BREAD AND BUTTER INC;98,47066922;2018-04-14;;United States;;;;
TRANSPORTÃ˜REN AS;98,43082169;2017-02-24;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
BREAD AND BUTTER INC;98,407982;2018-04-28;;United States;;;;
BREAD AND BUTTER INC;98,39044261;2018-01-27;;United States;;;;
OFFICE REPO INC;98,38;2019-10-10;;United States;;;;
TRANSPORTÃ˜REN AS;98,29364251;2018-07-28;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;98,17301935;2018-09-19;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;98,1404093;2018-05-19;;United States;;;;
TRANSPORTÃ˜REN AS;98,09054013;2020-06-10;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
TRANSPORTÃ˜REN AS;98,07956279;2018-02-06;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;98,06595343;2017-07-01;;United States;;;;
TRANSPORTÃ˜REN AS;98,05939416;2017-06-03;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;98,03192847;2019-09-20;;Germany;;;;
TRANSPORTÃ˜REN AS;98,018135;2019-09-30;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MISC WHOLESALER AS;97,92169021;2019-05-27;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
MILKYWAY GMBH;97,91508825;2020-04-23;;Germany;;;;
MISC WHOLESALER AS;97,89344026;2019-03-02;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
TRANSPORTÃ˜REN AS;97,8484565;2018-08-31;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;97,7507379;2018-07-14;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
MILKYWAY GMBH;97,68299567;2017-08-17;;Germany;;;;
TRANSPORTÃ˜REN AS;97,67277373;2019-05-03;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
OFFICE REPO INC;97,66;2019-02-26;;United States;;;;
BREAD AND BUTTER INC;97,64495054;2017-09-23;;United States;;;;
MILKYWAY GMBH;97,63118589;2018-07-12;;Germany;;;;
OFFICE REPO INC;97,42;2020-03-18;;United States;;;;
MILKYWAY GMBH;97,41498692;2017-03-02;;Germany;;;;
TRANSPORTÃ˜REN AS;97,40114833;2018-11-28;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;97,35654386;2017-01-14;;United States;;;;
TRANSPORTÃ˜REN AS;97,31973085;2018-10-20;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
PUNCHOUT CDW GOVERNMENT INC.;97,3;2019-02-25;;United States;;;;
TRANSPORTÃ˜REN AS;97,29676286;2019-02-25;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;97,27282847;2018-05-09;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;97,25370001;2017-06-03;;United States;;;;
GOOD TRAVELS AS;97,23659209;2019-11-19;877553892;Norway;3701480,388;1032372,092;0,278907892;2019
MILKYWAY GMBH;97,18285127;2017-09-29;;Germany;;;;
TRANSPORTÃ˜REN AS;97,11266976;2018-04-03;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
OFFICE REPO INC;97,1;2019-02-07;;United States;;;;
TRANSPORTÃ˜REN AS;97,02032281;2019-07-09;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;96,99853679;2018-05-11;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
MILKYWAY GMBH;96,95655511;2018-02-26;;Germany;;;;
MILKYWAY GMBH;96,90802788;2020-01-13;;Germany;;;;
MILKYWAY GMBH;96,9012605;2017-10-23;;Germany;;;;
MILKYWAY GMBH;96,8904521;2019-05-23;;Germany;;;;
TRANSPORTÃ˜REN AS;96,88801227;2018-04-18;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;96,88293409;2019-07-14;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
BREAD AND BUTTER INC;96,81292242;2017-07-08;;United States;;;;
TRANSPORTÃ˜REN AS;96,7854363;2019-02-18;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;96,73374856;2019-08-24;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;96,66760683;2018-04-08;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
MILKYWAY GMBH;96,44836721;2019-08-26;;Germany;;;;
MILKYWAY GMBH;96,39366827;2019-06-17;;Germany;;;;
MILKYWAY GMBH;96,37573386;2019-09-09;;Germany;;;;
OFFICE REPO INC;96,32;2018-02-05;;United States;;;;
OFFICE REPO INC;96,27;2019-01-09;;United States;;;;
MILKYWAY GMBH;96,25247531;2017-07-24;;Germany;;;;
BREAD AND BUTTER INC;96,24062484;2020-02-22;;United States;;;;
TRANSPORTÃ˜REN AS;96,22366009;2019-09-07;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
GOOD TRAVELS AS;96,14392886;2019-07-13;877553892;Norway;3701480,388;1032372,092;0,278907892;2019
TRANSPORTÃ˜REN AS;96,11771678;2017-10-17;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;96,05813761;2018-10-21;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;96,00975104;2018-03-31;;United States;;;;
OFFICE REPO INC;95,97;2018-02-23;;United States;;;;
MILKYWAY GMBH;95,96570076;2020-04-17;;Germany;;;;
TRANSPORTÃ˜REN AS;95,95461659;2020-08-25;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
MILKYWAY GMBH;95,87966061;2020-02-17;;Germany;;;;
BREAD AND BUTTER INC;95,86825792;2017-04-22;;United States;;;;
OFFICE REPO INC;95,86;2018-05-04;;United States;;;;
MILKYWAY GMBH;95,85169213;2019-07-01;;Germany;;;;
MILKYWAY GMBH;95,83192415;2018-11-30;;Germany;;;;
OFFICE REPO INC;95,75;2020-06-22;;United States;;;;
BREAD AND BUTTER INC;95,71662236;2019-03-16;;United States;;;;
MILKYWAY GMBH;95,65648043;2018-09-28;;Germany;;;;
MILKYWAY GMBH;95,65279206;2019-11-08;;Germany;;;;
OFFICE REPO INC;95,58;2020-01-08;;United States;;;;
MILKYWAY GMBH;95,57156697;2017-02-06;;Germany;;;;
BREAD AND BUTTER INC;95,56473425;2019-05-18;;United States;;;;
TRANSPORTÃ˜REN AS;95,56461486;2018-10-15;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
OFFICE REPO INC;95,53;2018-03-07;;United States;;;;
BREAD AND BUTTER INC;95,51675717;2017-02-18;;United States;;;;
BREAD AND BUTTER INC;95,50863919;2020-12-05;;United States;;;;
BREAD AND BUTTER INC;95,47404739;2017-09-02;;United States;;;;
MILKYWAY GMBH;95,45783059;2018-07-02;;Germany;;;;
MILKYWAY GMBH;95,43911097;2018-03-12;;Germany;;;;
TRANSPORTÃ˜REN AS;95,36490025;2017-09-14;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
BREAD AND BUTTER INC;95,36301443;2019-01-12;;United States;;;;
BREAD AND BUTTER INC;95,34900953;2017-04-29;;United States;;;;
MILKYWAY GMBH;95,33831184;2017-05-25;;Germany;;;;
TRANSPORTÃ˜REN AS;95,25327769;2017-12-16;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;95,25070852;2019-11-20;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
OFFICE REPO INC;95,21;2018-04-10;;United States;;;;
LOGISTIKKPARTNEREN AS;95,18017587;2017-02-28;925349607;Norway;10167416,87;885958,9046;0,087137069;2017
OFFICE REPO INC;95,15;2018-08-01;;United States;;;;
TRANSPORTÃ˜REN AS;95,11818866;2017-02-01;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;95,11372898;2018-06-22;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;95,11075665;2017-09-30;;United States;;;;
TRANSPORTÃ˜REN AS;95,0874747;2020-12-26;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
MILKYWAY GMBH;95,07121139;2018-06-18;;Germany;;;;
BREAD AND BUTTER INC;95,04548525;2020-04-04;;United States;;;;
OFFICE REPO INC;95,02;2020-01-05;;United States;;;;
MILKYWAY GMBH;94,96380085;2019-03-18;;Germany;;;;
BREAD AND BUTTER INC;94,9486202;2017-03-25;;United States;;;;
TRANSPORTÃ˜REN AS;94,91987726;2017-05-15;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
OFFICE REPO INC;94,88;2018-01-05;;United States;;;;
"BINDERS (SHANGHAI) CO.; LTD. BEIJIN";94,84;2018-07-12;;China;;;;
MILKYWAY GMBH;94,83695319;2018-07-23;;Germany;;;;
MILKYWAY GMBH;94,81879725;2019-03-04;;Germany;;;;
BREAD AND BUTTER INC;94,80316102;2018-05-26;;United States;;;;
TRANSPORTÃ˜REN AS;94,78727386;2018-07-29;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;94,7786336;2017-10-02;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;94,75220388;2017-06-13;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;94,74051749;2017-07-17;;Germany;;;;
OFFICE REPO INC;94,72;2020-07-07;;United States;;;;
MILKYWAY GMBH;94,64572014;2019-08-15;;Germany;;;;
MILKYWAY GMBH;94,57846623;2020-05-07;;Germany;;;;
MILKYWAY GMBH;94,51746415;2019-03-25;;Germany;;;;
BREAD AND BUTTER INC;94,46648458;2018-09-22;;United States;;;;
GOOD TRAVELS AS;94,42842354;2018-07-03;877553892;Norway;3491562,531;873903,9436;0,250290217;2018
TRANSPORTÃ˜REN AS;94,41823527;2018-08-15;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;94,37511137;2019-11-16;;United States;;;;
TRANSPORTÃ˜REN AS;94,32643567;2019-09-01;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
OFFICE REPO INC;94,3;2019-11-03;;United States;;;;
GOOD TRAVELS AS;94,27318746;2018-07-29;877553892;Norway;3491562,531;873903,9436;0,250290217;2018
MILKYWAY GMBH;94,24372707;2020-07-03;;Germany;;;;
TRANSPORTÃ˜REN AS;94,21430172;2017-10-28;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;94,20155439;2019-03-19;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
BREAD AND BUTTER INC;94,15988182;2020-11-07;;United States;;;;
BREAD AND BUTTER INC;94,1543848;2020-06-06;;United States;;;;
TRANSPORTÃ˜REN AS;94,10227297;2017-04-13;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;94,08074008;2020-12-09;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
TRANSPORTÃ˜REN AS;94,04378056;2019-03-25;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MISC WHOLESALER AS;94,01472374;2019-09-10;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
TRANSPORTÃ˜REN AS;94,0011644;2017-08-26;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;93,93324566;2017-10-02;;Germany;;;;
OFFICE REPO INC;93,89;2019-06-15;;United States;;;;
BREAD AND BUTTER INC;93,87074464;2018-02-03;;United States;;;;
BREAD AND BUTTER INC;93,811353;2019-08-24;;United States;;;;
BREAD AND BUTTER INC;93,74163435;2019-02-16;;United States;;;;
MILKYWAY GMBH;93,72757232;2018-09-17;;Germany;;;;
BREAD AND BUTTER INC;93,72584581;2020-02-01;;United States;;;;
TRANSPORTÃ˜REN AS;93,68438352;2018-06-02;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
MILKYWAY GMBH;93,62709036;2019-10-14;;Germany;;;;
TRANSPORTÃ˜REN AS;93,61266966;2020-08-04;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
OFFICE REPO INC;93,61;2019-11-07;;United States;;;;
LOGISTIKKPARTNEREN AS;93,56406724;2019-09-26;925349607;Norway;10404415,01;1696904,759;0,163094682;2019
TRANSPORTÃ˜REN AS;93,52290485;2018-09-25;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
TRANSPORTÃ˜REN AS;93,49741031;2017-10-04;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;93,41817092;2019-06-14;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
BREAD AND BUTTER INC;93,40025229;2017-02-04;;United States;;;;
BREAD AND BUTTER INC;93,37540827;2020-01-25;;United States;;;;
GOOD TRAVELS AS;93,32860903;2017-08-01;877553892;Norway;2767182,604;337065,8769;0,121808325;2017
BREAD AND BUTTER INC;93,30473523;2019-10-19;;United States;;;;
TRANSPORTÃ˜REN AS;93,30372471;2020-09-11;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
BREAD AND BUTTER INC;93,25933507;2017-10-14;;United States;;;;
TRANSPORTÃ˜REN AS;93,25470094;2017-11-22;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;93,24870099;2017-06-23;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;93,22037857;2019-07-19;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;93,21928422;2017-02-02;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
TRANSPORTÃ˜REN AS;93,14392968;2019-04-01;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;93,07277712;2019-11-10;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
GOOD TRAVELS AS;92,93915905;2019-06-11;877553892;Norway;3701480,388;1032372,092;0,278907892;2019
MILKYWAY GMBH;92,8771945;2020-10-26;;Germany;;;;
TRANSPORTÃ˜REN AS;92,87312794;2019-11-02;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;92,87197874;2019-04-30;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
BREAD AND BUTTER INC;92,8390641;2018-11-10;;United States;;;;
BREAD AND BUTTER INC;92,76848093;2018-02-17;;United States;;;;
TRANSPORTÃ˜REN AS;92,7478682;2018-12-19;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
OFFICE REPO INC;92,74;2020-01-10;;United States;;;;
TRANSPORTÃ˜REN AS;92,73384183;2018-08-20;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
OFFICE REPO INC;92,73;2019-06-20;;United States;;;;
OFFICE REPO INC;92,71;2020-05-21;;United States;;;;
TRANSPORTÃ˜REN AS;92,71000013;2018-03-01;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
GOOD TRAVELS AS;92,66287925;2019-12-12;877553892;Norway;3701480,388;1032372,092;0,278907892;2019
BREAD AND BUTTER INC;92,66002903;2017-06-24;;United States;;;;
MILKYWAY GMBH;92,65945982;2019-08-23;;Germany;;;;
MISC WHOLESALER AS;92,64746746;2019-12-16;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
MILKYWAY GMBH;92,63972165;2019-11-11;;Germany;;;;
MILKYWAY GMBH;92,63344008;2018-07-16;;Germany;;;;
GOOD TRAVELS AS;92,55499047;2018-04-02;877553892;Norway;3491562,531;873903,9436;0,250290217;2018
TRANSPORTÃ˜REN AS;92,54531852;2018-12-31;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BINDERS DEUTSCHLAND GMBH & CO.KG;92,54;2018-05-07;;Germany;;;;
TRANSPORTÃ˜REN AS;92,50415031;2019-08-30;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;92,39393118;2017-06-15;;Germany;;;;
MILKYWAY GMBH;92,3198101;2020-10-08;;Germany;;;;
TRANSPORTÃ˜REN AS;92,28696774;2020-05-29;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
LOGISTIKKPARTNEREN AS;92,26456738;2017-06-16;925349607;Norway;10167416,87;885958,9046;0,087137069;2017
TRANSPORTÃ˜REN AS;92,24360651;2018-03-29;944326731;Norway;12563950,57;65097,55307;0,005181296;2018
BREAD AND BUTTER INC;92,21056221;2017-06-10;;United States;;;;
BREAD AND BUTTER INC;92,19911656;2017-05-06;;United States;;;;
MISC WHOLESALER AS;92,19676699;2019-08-11;942535937;Norway;71149659,71;-959818,4499;-0,013490134;2019
MILKYWAY GMBH;92,15628104;2018-03-23;;Germany;;;;
OFFICE REPO INC;92,15;2018-10-03;;United States;;;;
TRANSPORTÃ˜REN AS;92,13977682;2019-08-16;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
TRANSPORTÃ˜REN AS;92,13835147;2017-11-19;944326731;Norway;11276678,17;81032,40319;0,00718584;2017
MILKYWAY GMBH;92,13337938;2019-12-19;;Germany;;;;
MILKYWAY GMBH;92,12396574;2020-06-12;;Germany;;;;
TRANSPORTÃ˜REN AS;92,12193961;2020-02-14;944326731;Norway;11571149,13;-844130,4193;-0,072951304;2020
TRANSPORTÃ˜REN AS;92,09050329;2019-02-16;944326731;Norway;14517918,4;351643,6561;0,024221355;2019
MILKYWAY GMBH;92,07885219;2017-01-30;;Germany;;;;
